0,0,0,0
0,6.47737037601722e-20,-1.73564113190915e-20,0.015
0,0.00102234059177589,0.000696661364372352,0.014971798971155
0,0.00216942153852037,0.00140041485722753,0.0148740145966201
0,0.00315129375653964,0.00193950758724515,0.0147355963366231
0,0.00424469406234956,0.00247296688422499,0.0145223767626801
0,0.00543307357894918,0.00297438736159709,0.014219503562396
0,0.00657150833705767,0.00337891118580276,0.0138581345641469
0,0.00765397916922414,0.00369446359398564,0.0134467969218215
0,0.00867446690799774,0.00392896982328937,0.0129940177893086
0,0.00982877545587002,0.00411708573830813,0.0123967803745125
0,0.0108705106512924,0.00421044141339305,0.0117659434118379
0,0.0118656460530867,0.00422121314668851,0.0110577316845831
0,0.0127612193571747,0.00414684252663249,0.0102897302913061
0,0.0135767443985392,0.00396694033986552,0.00938048306312065
0,0.0141149248293284,0.00365262092481429,0.00832214078375104
0,0.0139230181107008,0.00319025913801021,0.00721892016043976
0,0.0130368847732022,0.00274694897577735,0.0064639224485422
0,0.0119890248173667,0.0023964693936693,0.00600531722372482
0,0.0108379804362053,0.0020818913696835,0.00566581627905414
0,0.00964671390923268,0.00179752910235061,0.00539602585688912
0,0.00847004204999387,0.00154381540817211,0.00516066866598596
0,0.00729487687880064,0.00131302560214265,0.00491299172377582
0,0.00611075891708526,0.00111014573583043,0.0046237480406683
0,0.00495840493605175,0.000954009678410205,0.00424152139870678
0,0.00405615839075325,0.000796496496496496,0.00348248248248248
0,0.0042710144831771,0.000573303041789546,0.00236651520894773
0,0.00546386164230585,0.000515629120878402,0.00207875139475884
0,0.00668560805753404,0.000492673721322979,0.00197374151604734
0,0.00791361274882183,0.000453407335136812,0.00181365623304409
0,0.0088884717238114,0.000293881744444482,0.00117552697777793
0,0.009,0,0
0,-0.00111449673526953,0.000537042241611764,0.014971798971155
0,-0.00229750561145638,0.001178566735262,0.0148740145966201
0,-0.00325530971965678,0.00175934665432805,0.0147355963366231
0,-0.00426399917563127,0.00243952944717519,0.0145223767626801
0,-0.00529243180531305,0.00321798605920149,0.014219503562396
0,-0.00621197709256543,0.00400163756817179,0.0138581345641469
0,-0.00702648891036039,0.0047813086035922,0.0134467969218215
0,-0.00773982113166992,0.00554782379496881,0.0129940177893086
0,-0.00847988856686846,0.00645342636372235,0.0123967803745125
0,-0.00908160455079065,0.00730891766943205,0.0117659434118379
0,-0.00958850084636446,0.00816534434094343,0.0110577316845831
0,-0.00997188065214472,0.00897811888326275,0.0102897302913061
0,-0.0102238433088904,0.00977433537989024,0.00938048306312065
